# charactristic, type, id, mat1, mat2, tmat, weight, delta
e6f75b317ea7e4d3da5e8bcb6c20e875,32,0,ca171942,ef40bbd1,49516fff,73,0
c894b8a03ef266143693c4265a82b359,32,0,8d5011aa,ed78bb5f,c5d9beff,57,0
dbd72ebb2a56ffb37e832ba7336d1205,32,0,7ca10f94,eaf0babd,7ecfeeff,73,0
858993800c025d25b8e995edc6341f35,32,0,65b80cb7,ea38ba8f,337d25fd,57,0
f72ed82809175cc5ba623507d8fab5f9,32,0,0cd1019a,e970ba5d,100bffff,67,0
998076fe4560c62a0458a91d62f1a151,32,0,32ef065d,e880ba21,63bffcdf,55,0
a5298d10650e48bf486160698ba7d695,32,0,c11d1823,e710b9c5,bdb03cdf,57,0
869fb84687a19832486bcbf51a5b27dd,32,0,825e104b,e508b943,7a477fff,65,1
be87207936ec3a75764c000daae41141,32,0,b468168d,e4b8b92f,8b257afd,57,0
ed0c4b85b242caa95ce15a36f8e3b615,32,0,a975152e,e450b915,00ecefff,63,0
eaaeb33234ea523fee3760efca248629,32,0,1ec203d8,e1e8b87b,e86eadff,67,0
ddf9e8c84449838314fb1e2b00f0e601,32,0,1bc70378,e1c0b871,846fabff,57,0
fe333d6b8cf81a9a01e191295a049661,32,0,fd261fa4,dec8b7b3,e8031fff,59,0
bbc445a1cac6dcde9549ed88194091d9,32,0,e2391c47,de30b78d,358adeff,61,0
bc64652ee3ce23037b3a13930b982535,32,0,b368166d,dcb8b72f,fd7f75ff,61,0
a2f0fdcafa308fa58348dca1e536aadd,32,0,a07b140f,dc20b709,114fed7f,67,0
d8ba8d10b8636528f7fef3aeb3546699,32,0,4d9609b2,db48b6d3,136f1fff,69,0
c966bea953fbac6da7882b2fb0cf7299,32,0,1ec503d8,d9d0b675,ddd3feff,71,0
ecfc95b470eb679b915f71fd32b1f305,32,0,dc061b80,d7c8b5f3,6adf4fff,73,1
99fbfe935cf699a67da72f0c3ea7ed25,32,0,e43e1c87,d608b583,eb99dcfd,77,0
a37973ae8eaf1a506bacb5b9532d2769,32,0,e53f1ca7,d600b581,218cbfff,69,0
f75238dd23091551af72119913f234d1,32,0,a973152e,d460b519,bca03f7f,61,0
ca724d5777f80e310bafb1f54cbfcea1,32,0,1fc503f8,d1d0b475,656b3fff,71,0
c29ac685ac96940f4dd8585db352e1a5,32,0,0ed401da,d158b457,3192bd7d,61,0
b507b8a0e39f4b83890c57e162710355,32,0,01db003b,d120b449,8412abff,59,0
942cf06c51acaca7cdc50fbfb9e6c391,32,0,06dc00db,d118b447,b607fdff,67,0
8250e35a933c9a3f73c02925a8a5637d,32,0,04de009b,d108b443,6d677cdf,61,0
f8980ce5e3768ea8fbc2b609f7c9b4fd,32,0,dd041ba0,cfd8b3f7,c317efff,71,0
d46692eef3bf3bc653cc0a268b00de5d,32,0,de071bc0,cfc0b3f1,ca67fdff,67,0
caf20a0aea419760abbec51465ae51b5,32,0,cd1419a2,cf58b3d7,e9a5fdfd,61,0
963312933329651475b24c5efa83e9d9,32,0,76af0ed5,ca80b2a1,82adaedf,63,0
8048693dc2314594a758c84b7c9e8469,32,0,07de00fb,c908b243,bd697bff,55,0
8f07aaf803df366f63b37d7706f5d2dd,32,0,34ed069d,c890b225,427fb35f,75,0
a6c469e66a824b75610dcc81228f3d1d,32,0,22fb045f,c820b209,b75fbfbf,59,0
a800fc7f7053ca3011a7d467cee062cd,32,0,b26a164d,c4a8b12b,6de8ffff,61,0
9a6afa907964d3f841dba77a5c878785,32,0,a27a144f,c428b10b,6cc777ff,67,0
89296c8b6dc04a5f09cb48fb356826d9,32,0,538b0a71,c3a0b0e9,6d5aaaff,61,0
be7e37711d639be3f307363fffbc46f1,32,0,568e0ad1,c388b0e3,6debefff,79,0
edf55c8d99cd6b3fd9aa6c04adbbe1a5,32,0,4b930972,c360b0d9,ebfbbbbf,73,0
ea52149a834d82fa5b363090283d9815,32,0,69b10d36,c270b09d,26bdbbff,55,0
98f55f328658831a59bd907a36f332d9,32,0,00d8001b,c138b04f,efe1fcfd,65,0
81c68fc18526c679235303dc5ddbc481,32,0,31e9063d,c0b0b02d,c43dffff,59,0
892e04135e485c476524ea74a236eb85,32,0,20f8041f,c038b00f,7f91efff,57,0
a5d09a184e81e929cd2a565bdeff8125,32,0,23fb047f,c020b009,04cb37ff,63,0
aab263631f5d54a5261bdf3acffdea69,32,0,ce1919c3,bf30afcd,de267dff,73,0
b11cce0a4cbf266f1836bf5eeebe2dbd,32,0,bb6c176d,bc98af27,3f77fbff,73,0
c6836817ac169ea8804774201f824b9d,32,0,52850a50,bbd0aef5,581e76ff,55,1
ad109bd499f5cc3394cde5e3fd3ada55,32,0,79ae0f35,ba88aea3,662b3f7f,71,0
d5c54eac249a765cf81dfdecc12ca34d,32,0,36e106dc,b8f0ae3d,d07fb9ff,67,0
ff10a674c664ce510a21120239397465,32,0,c71118e2,b770addd,ac07afff,55,0
d3ee387fd6ad7b3fa22fae2d45f01ec5,32,0,c4121882,b768addb,87e77fff,75,1
a6e95358fab085024ed7f0dc49e600e5,32,0,fc2a1f85,b6a8adab,6c6dbcff,61,0
b5af75e3723c6df6368d79109748e835,32,0,984e1309,b588ad63,5fc02fff,69,1
8db7eddcc371cfb108aab2e827f7dea9,32,0,ae7815cf,b438ad0f,95af9f7f,73,0
b20ae5ccc71ce378e8b4e14632d11555,32,0,5c8a0b91,b3a8aceb,e5ebbbff,61,0
cfe26da103e791632ed4f4905674e92d,32,0,06d000da,b178ac5f,23f3f7ff,65,0
e4bbbbbd09aecdc80446142baf3bfa3d,32,0,27f104fe,b070ac1d,affbff7f,69,0
b52a821e73ad85f4a6d66bbc09183ead,32,0,df0a1be1,afa8abeb,917abbff,65,0
a1cbecb2e1a184c55c10bee45230afcd,32,0,994c1329,ad98ab67,f2b4b6df,61,0
a351f9b082b5a574743cefa98f05531d,32,0,ae7b15cf,ac20ab09,65e35fff,65,1
abbbaa5af67b58016eeec2c350f7f8c9,32,0,598c0b31,ab98aae7,71fbfdff,71,0
8d37aa815ec856e0a8bbc6090ee641bd,32,0,7ca90f95,aab0aaad,e733fafd,61,0
c515048cba0cc2eed0d45ed9eafcec61,32,0,67b20cf6,aa68aa9b,d1bdbffd,63,0
f2425f76caaf13522a18201d20288c49,32,0,62b70c56,aa40aa91,9f73ecdf,53,0
93a45afd74beec5e3c26abb477160309,32,0,1cc90399,a9b0aa6d,db60f5ff,67,0
940312ea6e3e059bbebaf720f2907ab9,32,0,3eeb07dd,a8a0aa29,d4a7adff,65,0
bdc0d1f407637881bc0446d6d6ea9579,32,0,28fd051f,a810aa05,f97bfdff,63,0
ad97b41137c4437a5833338d4375881d,32,0,d80c1b01,a798a9e7,9d119fff,61,0
fe1cdfedb36ab3a6729e69b611722f49,32,0,c51118a2,a770a9dd,787e36fd,73,0
8981a1c8fc636c2ab64a660ac051cdb9,32,0,ca1e1943,a708a9c3,28977fff,57,0
90b2713bff1d2949cca4f5acab793be1,32,0,fb2f1f65,a680a9a1,cd3b3dff,69,0
ceeccc00d9498bdf0ace4be65e2036d1,32,0,e2361c46,a648a993,d2caffff,63,0
f46e413d0b1008291cc5d15333aafc9d,32,0,e3371c66,a640a991,091b757f,59,0
efc0ec5458f27ae322e8b13712e93b49,32,0,964212c8,a5e8a97b,ff93ffff,65,0
8e218147d56b93f758399811d2897955,32,0,9b4f1369,a580a961,0e29dbff,61,0
8cbb9445b67fb2467015c95c0fbc8585,32,0,ac78158f,a438a90f,7447f4df,63,0
d2e7f1463f8b779beadab3d4dafa0c65,32,0,53870a70,a3c0a8f1,7f5dffff,75,0
89841168604b1d798600004777108435,32,0,5f8b0bf1,a3a0a8e9,aea7fbff,45,0
f6f1e49ff42c58cb04a3e65359de49c1,32,0,41950832,a350a8d5,24fbbbff,67,0
d540b951250b9e5e6846ef405f7c75d5,32,0,71a50e34,a2d0a8b5,5fbff5ff,65,0
aa354ca6b16cdbeceae5095471b2b821,32,0,6fbb0df7,a220a889,05f09fff,63,2
eaf801e1bd4ec3c4b812daa3fd1bf7a5,32,0,16c202d8,a1e8a87b,efb3fdff,69,0
b19be1cfe28ea926d4c8693050f17ff5,32,0,1ace0359,a188a863,1debbdfd,67,0
df354f19aef933c96af2f52aeafa6b5d,32,0,24f0049e,a078a81f,f9ed9bff,77,0
9251346c2a3f303fc1d2e6320a050f95,32,0,fc2f1f85,9e80a7a1,0a1636ff,57,0
e0f1175c1ca227c7afb6e45783956805,32,0,e6351cc6,9e50a795,292f73ff,63,0
f68d046ade32115f11b3c2cd92d6c8e9,32,0,e4371c86,9e40a791,23af7d7f,63,1
cc08e1cf3fe384b16b57faf76802cff9,32,0,964512c8,9dd0a775,1984df7f,71,0
f3b731e7942ecf33d7ec6d9b5d3b80d5,32,0,8251104a,9d70a75d,fc8b3d7f,75,0
a501070e6914f79b57f13a79578fa2e1,32,0,8a59114b,9d30a74d,9553d7ff,65,0
ed2619a311f812c61fd4c4e404d446b1,32,0,04d7009a,9940a651,439faf7f,57,0
cbaa1978b94b1c27d981c02e5ac5ffc5,32,0,21f2043e,9868a61b,d5a32fff,65,0
d315f74f5282bde27bc15cdd30b7cda5,32,0,c0121802,9768a5db,542bb7ff,71,0
9145c7920e3c92636df57ce8f675b3ad,32,0,fd2f1fa5,9680a5a1,07405bfd,69,0
a95a37358cf9263c3f3d159fd194486d,32,0,b86a170d,94a8a52b,5bb7b75f,67,0
9b3031da85ce3ff46f41668243f3ad25,32,0,a87a150f,9428a50b,32e259ff,65,1
e6dd0917dd1d3cbc996b1519901718d1,32,0,67b50cf6,9250a495,a29f37ff,63,0
abc2fa0f404d60c64bb480102cbe306d,32,0,69bb0d37,9220a489,9d7bfbff,55,1
91471faaa19cf5283150b82ad66a377d,32,0,1bc90379,91b0a46d,ee3fffbf,63,0
cf19a29187c857bef73a066023333a4d,32,0,02d0005a,9178a45f,edbd5f7f,63,0
d62a726284b612dd8dd495c6481bcc15,32,0,33e1067c,90f0a43d,56a37fff,59,0
a132fbbaca2e2553d95b88d60768f87d,32,0,7baa0f75,8aa8a2ab,312dadff,67,0
8edd26ef62cc4332ed38c86e30906769,32,0,ec3c1d87,8618a187,69eabfff,63,2
a223b8e47205f65c453674414c590dc9,32,0,ef3f1de7,8600a181,5120f9fd,57,0
d86c789eac7e6d8201ca3d03ad7a8801,32,0,974712e8,85c0a171,14d393ff,59,0
c6f8e07ab580c124f9b8f23143d407e9,32,0,8454108a,8558a157,8ffb3fff,61,0
f60a2baf70039e16dd4d14a32c999aa1,32,0,459508b2,8350a0d5,8cf02dbf,61,1
d08143eceb3886ef77f7b2e6e5d6ee89,32,0,13c30278,81e0a079,074f77ff,73,0
aac9eb0e06cb0b295fe4592b93aba61d,32,0,18c80319,81b8a06f,4837df7f,65,0
a0bb75debeb1b0a631bfe1ceb17375c9,32,0,3eee07dd,8088a023,d0abbfbf,73,0
9054352892d820f0d7f0e86ab6830db9,32,0,d7181ae3,7f389fcf,770f3dff,57,0
e5535e0fbec5decd3b08b69bba951399,32,0,ef201de4,7ef89fbf,e872fdff,71,0
a0a34e5dcb730e91c34f68b56e8fd97d,32,0,834c1069,7d989f67,305b3efd,69,0
84b55b8400d421c12d363d32edab9cd9,32,0,915e122b,7d089f43,6400fadf,59,1
9d868b7703aa64a257d8ae9486836a81,32,0,a06f140d,7c809f21,cfc7abff,59,0
b6dd8553a6435f4221ef8aed5fd3fd41,32,0,67a80cf5,7ab89eaf,55db53ff,71,0
cc9245297838c49c6513c3afbef07889,32,0,1fd003fa,79789e5f,102fa7ff,61,0
956bb00544ec8fcf21e52171ce2f0c09,32,0,24eb049d,78a09e29,396cfdff,59,0
862afe26ffe8712335500a3287df2985,32,0,33fc067f,78189e07,a6fbaf7d,63,0
bca8731b2db1f2d5235b9087ea55e3c9,32,0,32fd065f,78109e05,277fb7ff,67,0
e4ddb8f3f9d25d20bf037d0c9bd05371,32,0,d9171b22,77409dd1,d6fcce7f,69,0
e647adf19ac67c91972f2c4146e5afa1,32,0,ee201dc4,76f89dbf,4bb033ff,67,0
87a6c0e2175f9585edfe05678685edbd,32,0,e32d1c65,76909da5,11e16fff,69,0
e37af0e4e352b4e53d9f21981e562ac1,32,0,fb351f66,76509d95,bd6dfdff,65,0
87a1a87a24d7839d8111a7e811db20e1,32,0,905e120b,75089d43,1337b7ff,57,0
ff73159aaa302fea812e1d68ba9394a5,32,0,ac62158c,74e89d3b,8793ffff,65,0
a410f5b4f5f04508edf4aefb17791cf5,32,0,a06e140d,74889d23,7eddaedf,69,0
db650043619700ba6f5748ef39b7d101,32,0,be7017ce,74789d1f,917237ff,61,0
c0ccc5b201fd64683d958a048faadb89,32,0,b876170e,74489d13,7db177fd,59,0
a12da8a18c648d7c4744a3224fca9995,32,0,b57b16af,74209d09,6273fbff,57,0
a4122d8c5a502243b1516a3937669825,32,0,468808d1,73b89cef,0e3fb5ff,53,0
f7994670defed29f9bfc300265613f71,32,0,5b950b72,73509cd5,e7f7b7ff,71,0
db67d87bce3767f133f28c2d19a855d1,32,0,58960b12,73489cd3,3bfef5ff,71,0
a12f709923c4ea371be167e06fd51d45,32,0,539d0a73,73109cc5,cdc777ff,65,0
cf81de4f6fb370d8a5dbfbfad5de09ed,32,0,6da30db4,72e09cb9,81bdb7ff,79,0
eb97cb96a4145f884ba2ae7d56fa4c49,32,0,7fb10ff6,72709c9d,a47dfbff,67,0
db60b0e3fdbf71e95f1d2ea28ef6988d,32,0,2be5057c,70d09c35,93937dff,73,0
886b9c42e4a81864d5a10078f5e0a0cd,32,0,e4291c85,6eb09bad,a5ebf7ff,53,0
b7d324f27ced45fe05f5359b578722bd,32,0,834e1069,6d889b63,b0203d7f,73,0
821cb232c0fad2b88bb0ded060793a95,32,0,579a0af3,6b289acb,217affff,59,0
ba042a0d71b770ffb5971528d0c60c09,32,0,61ac0c35,6a989aa7,54cafdff,59,0
c571dffae5d0354d3734f33cfe08c1fd,32,0,7fb20ff6,6a689a9b,1153fd5f,73,0
ded81a0b85ba519f65f631d74815cb75,32,0,79b40f36,6a589a97,b9e6f7ff,67,0
9e123fd4ba105faf5bee40af53e249ad,32,0,73be0e77,6a089a83,86dfbfff,69,0
a497da715bc1ca41210a7895a9364ebd,32,0,01cc0039,69989a67,67dfbf7f,61,0
8cd827abda2b53fdfb1ac6368c166545,32,0,c70b18e1,67a099e9,a511f57f,67,0
8430ac790145c9c3bd6d2f9e73fb4a41,32,0,d61a1ac3,672899cb,61b3ebff,63,0
b367f78371e6187f47a1515ab92f2a69,32,0,d31f1a63,670099c1,5f91ffff,69,0
983e219f7baf44d46d33b1e140603979,32,0,f23e1e47,66089983,282beedf,63,0
d01be70aace3c6c279b38bbe332459f9,32,0,9a56134a,65489953,3f31b7ff,67,0
ed3e2220643aacf1ed244d9fdb28ea05,32,0,b975172e,64509915,bf5a3fff,63,0
df56fcf7c2add272e1fdfa4069508b9d,32,0,4f8309f0,63e098f9,7fa7777f,73,0
c4ff3906a2c7b6a0b33f38abdf4d8115,32,0,49850930,63d098f5,87ffb6ff,67,0
9d01a4b2ad9bebeb9b2678fa38cc38c9,32,0,01cd0039,61909865,c106effd,67,0
a8ccea4abe2c1be649c657732f2da431,32,0,33ff067f,60009801,cf19d9dd,65,0
f9a174417388831f5e57789b6b177e9d,32,0,bc77178e,5c409711,d5cdffff,69,0
8e3c0a643c815c939a837727ba349c6d,32,0,b378166f,5c38970f,2b1f73ff,61,0
e20a6988bc42808650307eb2fd15f0c5,32,0,5c970b92,5b4096d1,73fbfd7f,55,0
a05a5955e0fcaf0746045e873bd78ecd,32,0,61aa0c35,5aa896ab,934f6fff,65,0
ed42c2d54e24e565f834690110206b2d,32,0,1cd7039a,59409651,6c27abff,55,0
9e6edf21900e163b4efe643198eac885,32,0,d61c1ac3,571895c7,a42e7f7f,63,0
f82f92bd349f00f2da5cb30c4a523e75,32,0,8a401148,55f8957f,f3e4ffff,65,1
d904da7186ace7d69e95eb5291c5feb1,32,0,8d4711a8,55c09571,0c6dffff,69,0
c79042959f524b7066e724607f6b7159,32,0,9e5413ca,55589557,ade773ff,63,0
a4e9e2bcde7fe49e68bf98c942214b45,32,0,42880851,53b894ef,80f7bfff,67,0
b532b99d066f3bc35426e2c7d6e49219,32,0,62a80c55,52b894af,6af57dff,65,0
b8e76f5aa4956989b8e106b671ba387d,32,0,66ac0cd5,529894a7,6feb7edf,67,0
eb6c04a6203b9955924c5c8d23bd9f29,32,0,7bb10f76,5270949d,08bbedbf,61,1
82628aff4544fc67c2053e8c8b6e3f6d,32,0,14de029b,51089443,d40e7dff,65,0
fab0371fcba35010c23a840c20268b29,32,0,28e2051c,50e8943b,e80bf7ff,53,0
a1d3d73194633af2aee0379f8dcc0379,32,0,24ee049d,50889423,11abbd7f,67,0
ff8d6a0ab2379864688a89d578950e49,32,0,3df707be,50409411,8fefa6ff,61,0
91a3838163f99bda76a1612eeb8f85f5,32,0,d1181a23,4f3893cf,ebd7b7ff,67,1
d6ceee4946d37c2fca254cc275fe7e9d,32,0,f9301f26,4e78939f,c40f45ff,73,1
ab26662482280e340c455914115b82e5,32,0,a36a146d,4ca8932b,f1fd9fff,49,0
ae1b3b31fbbcc640a6f554cd49e80785,32,0,b67f16cf,4c009301,80c03dff,65,0
e63b4d04b0d83505823f08df8ded2e89,32,0,4b820970,4be892fb,e6efbdff,61,0
e3061011c94cfd71288f0506d55eabe9,32,0,5e970bd2,4b4092d1,d8a3ffff,59,0
a3cc35cef6e6f3411697747ecea92931,32,0,549d0a93,4b1092c5,eb97bfbf,69,0
a46c1541dfee0c9cf8e48a65dc719ddd,32,0,05cc00b9,49989267,eb723dff,67,0
e19b6d8b99d0cad86c4cf6c49f359a65,32,0,1ad3035a,49609259,414b3dff,67,0
9c748d7e6ea3aedbc6c3419d6cceab41,32,0,33fa067f,4828920b,7a6bb75f,69,0
d27d55a0785037b6e49e8a8c0c08bb15,32,0,da121b42,476891db,37ddfdfd,59,0
dd329665b9be444d20753fb07663eda1,32,0,e9211d24,46f091bd,7e47bfff,67,0
98c5eeafff808209b4dd43113527ea19,32,0,f63e1ec7,46089183,5f223d5f,63,0
a83295daa62bac68a062c3ceed2b3edd,32,0,a26a144d,44a8912b,11a32dff,65,0
da92b6ea90b6bb90ce06c1ab64bb594d,32,0,b870170e,4478911f,bba1e7ff,65,0
81f156c4cf76d172a2dc7238c951d11d,32,0,b47c168f,44189107,cc01fb7f,63,0
cb4c5d6bd48e159ec2d5dde8473fc99d,32,0,0dc501b8,41d09075,829d7bff,71,0
e28f9e75bdd36884c06b6c1e6345265d,32,0,1bd3037a,41609059,83c3fbff,65,0
a5e2f3bd98f98f717cef41f2fd34dd35,32,0,33fb067f,40209009,2837f7ff,77,0
c389ec079fd241d7ab78081dd3bbdb61,32,0,c2051840,3fd08ff5,02f07fff,67,0
b68e8720b3cfbfea478056ecdfadc541,32,0,fa3d1f47,3e108f85,b66dedff,69,0
953a6a4efec0082c1b2f39b26e4eb0d9,32,0,5f980bf3,3b388ecf,dbf1ffff,63,0
bb5ee1478d1d9cf39b0dd4d0cfb226a9,32,0,6bac0d75,3a988ea7,99ed7efd,69,0
81db04e26ccc091de1e9ecea356621b9,32,0,19de033b,39088e43,90fbef7f,61,0
b12b170f06ef316499b9ceba7a343821,32,0,3ef907df,38308e0d,d5eae7ff,63,0
d6e10ccf7941d513b95ab45d3e88c7b5,32,0,c1071820,37c08df1,bdecdeff,67,0
fdb8dad3730889b893c854e6c7c7d4a5,32,0,e0261c04,36c88db3,30e3bf7d,67,0
b0a729cbee58d5c24117c1ef7b6efc19,32,0,ee281dc5,36b88daf,b5b567ff,69,0
918c61075c6b32e605de99b1a0f93cdd,32,0,e92f1d25,36808da1,b1637bff,63,0
87f71aa9ad731266d7341da426e4516d,32,0,985e130b,35088d43,c8c267ff,65,0
bfef82961c3eb021e913d65c965b67f1,32,0,ae6815cd,34b88d2f,107f33ff,69,0
db33b290e83391413972f2a30e88a08d,32,0,b67016ce,34788d1f,1cce17ff,57,0
bfed5aaeb39ed76ab5b6129eb644e321,32,0,488e0911,33888ce3,817b3d5f,73,0
b598ace6386c7afdb70208f403c2fda9,32,0,1ddb03bb,31208c49,e763f7ff,65,1
bad76f23f982090673e9bdc879a9ab1d,32,0,2ee805dd,30b88c2f,d47fedff,69,1
dc110d7af32290862bb5bc9b155e0fa5,32,0,d3161a62,2f488bd3,8e9abfff,63,0
a1feed8f0451f485813a0bc2e6a53e81,32,0,fa3f1f47,2e008b81,e0bb7fff,61,0
d92b38f7b93e4eeaedea13cddab34799,32,0,b57016ae,2c788b1f,ab67aeff,75,0
b8c88ddc9b07c0b5cb9efe293acc8155,32,0,5e9b0bd3,2b208ac9,e832755f,65,0
ac29e370090bc18431582b7161e41035,32,0,18dd031b,29108a45,70fbebff,51,1
824d68797ad6555bb17ac613c0188645,32,0,2ce9059d,28b08a2d,e0a3bfff,59,0
fe2eb6486512d5fec35b7e1f32b97359,32,0,d5111aa2,277089dd,01052fff,73,0
b4960d47e2c260419318b7820b962255,32,0,f93d1f27,26108985,781bbbff,53,0
e855cde6940af57e11b1fa0ab4a41ee9,32,0,a460148c,24f8893f,cbdeefff,65,0
d2d740db4653768807ba60bfd92ed4a5,32,0,a56114ac,24f0893d,05bf7cdf,65,1
b60b70ddb25e57e8d7db444041fd13d9,32,0,bd7917af,2430890d,f4df7f7f,67,0
9fca6bfb74a34db989c03174459878c9,32,0,4d8909b1,23b088ed,ef95ed7f,65,0
eff05dc9212a7bf0cf88625c113de389,32,0,60a40c14,22d888b7,2f2fffff,65,0
83c38e853dc1d6b635710d84e15dc6ad,32,0,1ade035b,21088843,d9e7ffbf,63,0
ada7058c4e1c4269b553e0e640a150dd,32,0,2eea05dd,20a8882b,6b3ff7ff,57,0
d0336d14a0f979e66623d1aeef0c2d8d,32,0,d1121a22,1f6887db,60503eff,65,0
d7942503ba799023e4bf8d3a6a8a543d,32,0,f3301e66,1e78879f,91a76fff,63,0
cc3a886ae99be2e9da92ed5e4bc993e9,32,0,864510c8,1dd08775,e17f7f7f,69,0
83bf6e7017df9f222061291a2a554785,32,0,bf7c17ef,1c188707,a4a3fdff,61,0
ef890d9c971c4337ead2208f6d742b2d,32,0,50930a12,1b6086d9,84f6fbbf,65,0
e25cdb5b35e6117d0615c4feca2a8149,32,0,54970a92,1b4086d1,ec0fdfff,63,0
c1eaee0dd749c1f0061f6f625bd67001,32,0,17d402fa,19588657,811bf5ff,63,1
d61ac3fffd6e13ce60b446ad4bcf14d5,32,0,c50718a0,17c085f1,73b3bfff,71,0
ffd900e194336ed4620af75b6fb5fb15,32,0,d3111a62,177085dd,a0a97aff,71,0
93edbb35bb50d58af41c3a0c088b136d,32,0,da181b43,173885cf,f8b021ff,63,0
c7c6f04616f6da8b30c29e2c485400d5,32,0,965412ca,15588557,f9dd5fff,57,0
8d7e4b4991266f34608157b1717b51d9,32,0,ba78174f,1438850f,2defdfff,63,0
d957d8029320077ef8fa375311bbc6b1,32,0,10d2021a,1168845b,4aefb7ff,65,0
999dfdddac8a094ec6e2462b0a4c4469,32,0,1ad8035b,1138844f,0623ff7f,61,0
def0901589a0eebb7a666bc7943dbf01,32,0,32f0065e,1078841f,22f02fff,67,0
c27e5aae6ef3fafd0a2981598eb7532d,32,0,c4051880,0fd083f5,31eef6df,71,0
f01334d9544cf52d36ba50cb8b8e7b39,32,0,a76614ec,0cc88333,8e3a9edf,65,0
f52e69cc2dd83d599c0a5d12d33dfe59,32,0,b273164e,0c608319,3bffb1ff,69,2
a39a871d7f4262ba40b2ce32f99658bd,32,0,5c9d0b93,0b1082c5,63abff7f,65,0
cd33415300bdee4d9267f0a7d4c38149,32,0,11d0023a,0978825f,051ef75f,61,0
b5e1fcb38e5a423a92584a277f8b350d,32,0,2dec05bd,08988227,94feebff,65,1
ed94375b5a39edcf0e00a7ac0e0e85b5,32,0,c60618c0,07c881f3,8969bedf,65,0
907bd7aead4a89cca48f10f5fdf5b491,32,0,ef2f1de5,068081a1,951e3f7f,69,0
bc82213d8e0b2aba606e0e551662136d,32,0,9f5f13eb,05008141,4df2deff,57,0
8c7232d0e42812c3183e2c0559300af5,32,0,b878170f,0438810f,8e75bbff,51,0
81a7e41746d24089f4f9c874fe6ea091,32,0,bc7c178f,04188107,d043fbff,61,0
f3051f1fdfef303ac6380ed357e143d1,32,0,40800810,03f880ff,afb1ff7f,69,0
f19f0a1dbcfb118bee145f9e8ad4bf01,32,0,77b70ef6,02408091,1eddb5ff,69,1
9dabb1c99398aad5780292c9edea5779,32,0,7ebe0fd7,02088083,572b6dff,67,0
bc87919d12235be950246818a1235ae1,32,0,0aca0159,01a8806b,26ecbfff,55,0
b9bacc886bb7939dfa9465c1f990df81,32,0,1fdf03fb,01008041,113f3dff,69,0
c980faba3e3ea5d4bcdc36e9ad3544c1,32,0,32f2065e,0068801b,dce6fdfd,67,0
a212c82c64d48dafc8210d482fe58a09,32,0,b70816e1,ffb87fef,6a98edff,53,1
98904511b68d0e59de2a97fd426f4045,32,0,b60916c1,ffb07fed,741c3aff,59,0
cb1b2eed3223fe85f487cdc61068e711,32,0,ab141562,ff587fd7,2ceef4ff,65,0
a08fb5b63448ba068ce2fe8a658ebb85,32,0,f34c1e69,fd987f67,d7bed77f,63,0
e2da35cbf4dee4d4aa9cb8f2140d8c01,32,0,5be40b7c,f8d87e37,dffdddff,63,0
cd3280066fb494adf2105ac5b4abde49,32,0,bf0117e0,f7f07dfd,8ae9fbff,61,0
c0e756c1cd4ec6e71ed7beb413f5742d,32,0,bb051760,f7d07df5,a5bd77ff,71,0
f8f8a6664f8b72b84c1fd7c334148fed,32,0,fe401fc8,f5f87d7f,61673fff,69,0
fdc5fb73361fbacce6afda1a6ca70a8d,32,0,eb551d6a,f5507d55,28fccfff,75,0
ebb9e845f48f8c5458aafc807de4aa61,32,0,e9571d2a,f5407d51,70b175fd,65,0
9c264e5814263493c0db37fe8cd8cc41,32,0,00be0017,f2087c83,d4eefdff,59,0
fa6703c4b0b7225a5479e0c35e603ab1,32,0,5ce20b9c,f0e87c3b,b9aaefff,61,0
a4b9f9a20b5a199d32022a688228a895,32,0,972a12e5,eea87bab,486837ff,53,0
80afec7bc0fd36cddc7b7fef010ced31,32,0,853810a7,ee387b8f,3cfff37f,73,1
b2c2820cfa42391de0e8ae7d0435c525,32,0,e65b1ccb,ed207b49,07caf7ff,57,0
e3d3fcf21df8e870e269a50b8b079ea1,32,0,cc71198e,ec707b1d,11a03d7f,67,0
cf2d62f90d315d1e4a671924f7cef401,32,0,cf7219ee,ec687b1b,c31dcfff,65,0
823291e19061016498b88c2d4b67dcbd,32,0,c17c182f,ec187b07,f8997cff,55,0
9ca4d13d263fca893c6f87dd85d6d785,32,0,34890691,ebb07aed,6fc77fff,69,0
8d7f8a1cfe2f15d400f6fdd311130ed9,32,0,14a90295,eab07aad,b4fffdff,67,0
e4766cdda8d866fe3c503d5d2e9e63c1,32,0,08b50116,ea507a95,93e17fff,69,0
8590695616c999f22a6eb6f479a0ec81,32,0,76cb0ed9,e9a07a69,3ad39fff,61,0
c067119c50f75fb6bec6ca553ae4eb39,32,0,69d40d3a,e9587a57,ef9bedff,69,0
da42eaa9d82adfc234aa07eb8da32589,32,0,bf0317e0,e7e079f9,ebfe33ff,63,0
fb69a2656a1938e670635fb55634e54d,32,0,b8041700,e7d879f7,6fd7feff,67,1
b676517df749649ca2bccabcea9dcdf1,32,0,b60a16c1,e7a879eb,af121fff,73,0
aa78dc9b8da3e98b72e254c3d906bec9,32,0,922e1245,e68879a3,11affbff,67,0
eab591dc8181f1a32015873455aff14d,32,0,eb571d6a,e5407951,211e7dff,61,0
9758a911d952f2ebd63ff4af864b44b9,32,0,24980493,e33878cf,995fb7fd,69,0
